ID,neg,neu,pos,compound,GPE
2815,0.0,0.762,0.238,0.3612,Iran
4062,0.0,0.762,0.238,0.3612,Iran
2654,0.0,0.762,0.238,0.3612,Obama
1339,0.0,0.762,0.238,0.3612,Obama
4729,0.0,0.762,0.238,0.3612,Utah
531,0.0,0.762,0.238,0.3612,Obama
2943,0.0,0.762,0.238,0.3612,Kobani
3642,0.0,0.762,0.238,0.3612,Paris
2577,0.0,0.762,0.238,0.3612,Obama
4150,0.0,0.762,0.238,0.3612,Obama
3670,0.0,0.762,0.238,0.3612,San Bernardino
1060,0.0,0.762,0.238,0.3612,Washington
468,0.0,0.762,0.238,0.3612,Iran
526,0.0,0.762,0.238,0.3612,Obama
1331,0.0,0.762,0.238,0.3612,South Carolina
2363,0.0,0.762,0.238,0.3612,Britain
2363,0.0,0.762,0.238,0.3612,America
4203,0.0,0.762,0.238,0.3612,Wyoming
2300,0.0,0.762,0.238,0.3612,Indiana
2169,0.0,0.762,0.238,0.3612,Saudi Arabia’s
2169,0.0,0.762,0.238,0.3612,the United States
4276,0.0,0.762,0.238,0.3612,Iowa
2194,0.0,0.762,0.238,0.3612,Obama
2194,0.0,0.762,0.238,0.3612,America
3659,0.0,0.762,0.238,0.3612,Kansas
2851,0.0,0.762,0.238,0.3612,Iran
4453,0.0,0.762,0.238,0.3612,Obama
2923,0.0,0.762,0.238,0.3612,Mosul
4269,0.0,0.762,0.238,0.3612,N.H.
921,0.0,0.762,0.238,0.3612,New York
2531,0.0,0.762,0.238,0.3612,US
3619,0.0,0.762,0.238,0.3612,U.S.
3619,0.0,0.762,0.238,0.3612,Paris
3765,0.0,0.762,0.238,0.3612,Baltimore
4254,0.0,0.762,0.238,0.3612,Nevada
1340,0.0,0.762,0.238,0.3612,Iowa
234,0.0,0.762,0.238,0.3612,Benghazi
3505,0.0,0.762,0.238,0.3612,Orlando
2900,0.0,0.762,0.238,0.3612,Iran
2361,0.0,0.762,0.238,0.3612,Texas
4374,0.0,0.762,0.238,0.3612,Obama
3624,0.0,0.762,0.238,0.3612,Paris
110,0.0,0.762,0.238,0.3612,Baltimore
2175,0.0,0.762,0.238,0.3612,Obama
4256,0.0,0.762,0.238,0.3612,Nevada
4075,0.0,0.762,0.238,0.3612,Turkey
4075,0.0,0.762,0.238,0.3612,Armenia
3564,0.0,0.762,0.238,0.3612,New York City
1352,0.0,0.762,0.238,0.3612,Iowa
2158,0.0,0.762,0.238,0.3612,Obama
2773,0.0,0.762,0.238,0.3612,Iran
3733,0.0,0.762,0.238,0.3612,Charleston
3141,0.0,0.762,0.238,0.3612,Obama
3141,0.0,0.762,0.238,0.3612,America
1021,0.0,0.762,0.238,0.3612,North Dakota
1358,0.0,0.762,0.238,0.3612,Iowa
