ID,polarity,subjectivity,GPE
1074,0.0,0.2,Kasich
1333,0.2,0.2,Iowa
4800,0.06818181818181818,0.22727272727272727,New Mexico
4440,0.0,0.0,Saudi Arabia
4440,0.0,0.0,Egypt
4440,0.0,0.0,Invade
4440,0.0,0.0,Yemen
1195,0.8,0.9,Trump County
2841,-0.14583333333333334,0.7708333333333333,Iran
3890,0.0,0.0,Homeland
3890,0.0,0.0,Kenya
2976,0.45,0.65,America
2296,0.0,0.0,Indiana
441,0.0,0.0,America
3270,0.0,0.0,Nevada
4635,0.0,0.0,U.S.
4635,0.0,0.0,Mexico
1699,-0.25,0.25,America
1735,0.0,0.3,U.S.
2163,0.0,0.5,America
3585,0.2,0.1,Ukraine
3585,0.2,0.1,Russia
3679,0.0,0.8,Ferguson
2929,0.0,0.0,Libya
2183,-0.15555555555555559,0.2888888888888889,America
4032,-0.1,0.2,Nepal
2360,-0.006397306397306411,0.41447811447811445,Texas
2233,0.0,0.0,Paris
2080,0.0,0.0,California
3792,0.0,0.0,Arizona
2766,0.0,0.0,Ramadi
1264,0.0,0.0,Denmark
4395,0.0,0.0,Calif.
4395,0.0,0.0,Ore.
2872,-0.2,0.4,Afghanistan
4090,0.0,0.0,Ukraine
1221,0.0,0.0,Kentucky
3752,0.0,0.0,Baltimore
4082,0.0,0.0,Moscow
5178,0.0,0.0,Florida
537,0.0,1.0,Iowa
2990,-0.4,0.7,U.S.
688,-0.3333333333333333,0.6666666666666666,California
540,0.0,0.0,U.S.
99,0.0,0.0,Charleston
3396,0.0,0.0,Paris
1322,0.4681818181818182,0.42727272727272725,New Hampshire
3535,0.0,0.5,Massive
4541,0.5,0.7,U.S.
2771,0.0,0.0,Iran
3795,0.55,0.95,Germany
107,-0.17708333333333331,0.4666666666666667,Charleston
52,0.0,0.1,Philadelphia
77,-0.7,0.2,Minneapolis
552,-0.16666666666666666,0.43333333333333335,America
552,-0.16666666666666666,0.43333333333333335,Atlanta
665,0.0,0.0,California
2091,-0.125,0.375,US
4438,-0.1125,0.1125,Iran
5009,-0.4000000000000001,0.6,Iran
3297,0.4,0.5,Florida
2374,0.15,0.05,Pennsylvania
1252,0.0,0.0,Nevada
2479,0.0,0.0,U.S.
3358,0.5,0.5,Iran
3510,-0.5,0.125,Brussels
2125,0.0,0.0,US
2957,0.4285714285714286,0.5357142857142857,Syria
4073,0.15,0.48333333333333334,Cuba
2920,0.35000000000000003,0.25,Giving
3699,0.0,0.0,Charleston
84,0.0,0.0,U.S.
84,0.0,0.0,Kentucky
3583,0.0,0.0,Kabul
2109,0.0,0.0,California
4066,0.04444444444444443,0.5777777777777778,U.S.
4066,0.04444444444444443,0.5777777777777778,Cuba
325,0.13636363636363635,0.45454545454545453,New York
257,0.0,0.0,Chaos
5065,-0.2,0.7,America
3915,0.05,0.25,Cuba
3915,0.05,0.25,U.S.
3356,0.0,0.0,Iran
3992,0.0,0.1,Syria
1312,0.2681818181818182,0.4772727272727273,New Hampshire
1312,0.2681818181818182,0.4772727272727273,U.S.
4039,0.0,0.55,Kenya
1886,0.0,0.1,Iraq
3459,0.35,0.8,Ginsburg
35,0.25,0.3333333333333333,Arizona
3542,-0.2,0.4,Tunisia
2515,-0.5,0.5,U.S.
579,-0.3,0.5,Louisiana
442,0.0,0.0,U.S.
3711,0.0,0.0,Baltimore
754,0.0,0.0,Nevada
2275,0.0,0.0,US
4141,0.1,0.2,America
835,0.0,0.0,Kasich
835,0.0,0.0,Indiana
314,-0.15555555555555559,0.2888888888888889,the United States
4973,-0.1,0.4,Las Vegas
2801,0.0,0.0,Iran
3628,0.0,0.0,Paris
3628,0.0,0.0,Spain
946,0.13636363636363635,0.45454545454545453,Takeaways
946,0.13636363636363635,0.45454545454545453,New York
2602,0.0,0.0,Israel
1414,0.23484848484848483,0.5606060606060606,Paris
1414,0.23484848484848483,0.5606060606060606,San Bernardino
758,0.0,0.0,Oregon
758,0.0,0.0,Kentucky
888,0.7,0.9,Kasich
3603,-0.05,0.0,Helping
376,0.0,0.0,US
3504,0.0,0.0,Orlando
3655,0.0,0.0,Orlando
3756,0.0,0.0,Baltimore
2906,0.0,0.0,US
2906,0.0,0.0,Iran
2782,0.0,0.0,Afghanistan
4531,0.0,0.0,Texas
2760,0.0,0.0,U.S.
2760,0.0,0.0,Iran
1398,0.4166666666666667,0.4444444444444444,Iowa
1398,0.4166666666666667,0.4444444444444444,N.H.
1467,0.3333333333333333,0.6666666666666666,Iowa
3568,0.0,0.0,London
2885,0.0,0.0,Iran
1243,-0.4,0.4,Iowa
2165,0.0,0.1,Vietnam
3292,0.0,0.0,Iran
3588,0.0,0.0,Kabul
3515,0.0,0.0,Paris
3515,0.0,0.0,Brussels
2903,0.0,0.0,Iran
2209,0.25,0.75,Iran
1873,0.3181818181818182,0.7272727272727273,New Hampshire’s
565,0.0,0.0,U.S.
1365,0.4,0.25,Iowa
2767,0.0,0.0,U.S.
5269,0.0,0.0,Melania
774,0.0,0.0,America
4253,0.5,0.5,Mexico
5194,-0.033333333333333326,0.5,America
4472,0.0,1.0,Race
669,0.0,0.0,California
3621,0.0,0.0,Paris
1249,0.0,0.0,Chicago
2584,-0.9099999999999998,0.8666666666666667,Iran
3362,0.13636363636363635,0.45454545454545453,Iran
3014,0.0,0.1,U.S.
4513,0.0,0.0,France
4513,0.0,0.0,Syria
1941,0.0,0.0,Iowa
4063,0.0,0.0,Yemen
3672,-0.2,0.4,San Bernardino
4004,0.0,0.0,Russia
2168,0.0,0.0,US
2168,0.0,0.0,Vietnam
2168,0.0,0.0,China
2743,0.021428571428571408,0.7089285714285715,America
120,0.0,0.6,S.C.
920,0.13636363636363635,0.45454545454545453,New York
2804,-0.5,0.9,Iran
2274,0.4166666666666667,0.5833333333333334,Texas
3724,-1.0,1.0,D.C.
3604,0.0,0.0,Nigeria
3747,0.0,0.0,Seattle
4510,0.0,0.0,Brussels
3654,0.5,0.5,Orlando
1191,0.2681818181818182,0.4772727272727273,New Hampshire
1639,0.0,0.0,Vegas
556,0.07678571428571429,0.6428571428571428,Long Hours
4017,0.0,0.0,Russia
4017,0.0,0.0,Syria
4238,0.10416666666666666,0.5208333333333333,Texas
2886,0.0,0.0,Iraq
3169,0.0,0.0,Cleveland
4969,0.0,0.0,Ukraine
2630,0.0,0.0,Washington
4897,0.6666666666666666,1.0,America
2379,0.0,0.0,Alaska
1160,0.3333333333333333,0.2583333333333333,Super
2827,0.0,0.0,Iran
3511,0.0,0.0,Belgium
3122,0.20833333333333334,0.44166666666666665,Ky.
3732,-0.2,0.4,Texas
4801,0.0,0.125,Berlin
3531,0.0,0.0,Iowa
630,0.0,0.0,Tampa
1830,0.3,0.0,Iowa
3952,-0.2,0.4,Philippines
2246,0.5,0.5,Alabama
